month,day,hour,DEWP,TEMP,PRES,cbwd,Iws
0.0,0.03333333333333333,0.0,0.2142857142857143,0.25,0.5306122448979593,0.6666666666666666,0.0023715135211666433
0.0,0.03333333333333333,0.043478260869565216,0.23214285714285715,0.25,0.5306122448979593,0.6666666666666666,0.003946623247911653
0.0,0.03333333333333333,0.08695652173913043,0.3035714285714286,0.23333333333333334,0.5510204081632644,0.6666666666666666,0.0055217329746566615
0.0,0.03333333333333333,0.13043478260869565,0.375,0.23333333333333334,0.5714285714285694,0.6666666666666666,0.00868965029024494
0.0,0.03333333333333333,0.17391304347826086,0.375,0.23333333333333334,0.5714285714285694,0.6666666666666666,0.010264760016989947
0.0,0.03333333333333333,0.21739130434782608,0.375,0.21666666666666665,0.5714285714285694,0.6666666666666666,0.011839869743734957
0.0,0.03333333333333333,0.2608695652173913,0.375,0.21666666666666665,0.591836734693878,0.6666666666666666,0.015007787059323232
0.0,0.03333333333333333,0.30434782608695654,0.375,0.23333333333333334,0.612244897959183,0.6666666666666666,0.018175704374911512
0.0,0.03333333333333333,0.34782608695652173,0.35714285714285715,0.21666666666666665,0.612244897959183,0.6666666666666666,0.02134362169049979
0.0,0.03333333333333333,0.3913043478260869,0.375,0.23333333333333334,0.6326530612244881,0.6666666666666666,0.024511539006088066
0.0,0.03333333333333333,0.43478260869565216,0.375,0.23333333333333334,0.6530612244897966,0.6666666666666666,0.030050969842842983
0.0,0.03333333333333333,0.4782608695652174,0.35714285714285715,0.23333333333333334,0.6530612244897966,0.6666666666666666,0.0355904006795979
0.0,0.03333333333333333,0.5217391304347826,0.35714285714285715,0.23333333333333334,0.6530612244897966,0.6666666666666666,0.04112983151635283
0.0,0.03333333333333333,0.5652173913043478,0.35714285714285715,0.23333333333333334,0.6326530612244881,0.6666666666666666,0.04824437207985276
0.0,0.03333333333333333,0.6086956521739131,0.3392857142857143,0.23333333333333334,0.6326530612244881,0.6666666666666666,0.05535891264335269
0.0,0.03333333333333333,0.6521739130434783,0.3392857142857143,0.23333333333333334,0.6326530612244881,0.6666666666666666,0.06247345320685261
0.0,0.03333333333333333,0.6956521739130435,0.3392857142857143,0.23333333333333334,0.6530612244897966,0.6666666666666666,0.06564137052244089
0.0,0.03333333333333333,0.7391304347826086,0.35714285714285715,0.23333333333333334,0.6734693877551017,0.6666666666666666,0.06880928783802916
0.0,0.03333333333333333,0.7826086956521738,0.35714285714285715,0.23333333333333334,0.6734693877551017,0.6666666666666666,0.07434871867478408
0.0,0.03333333333333333,0.8260869565217391,0.35714285714285715,0.23333333333333334,0.6938775510204067,0.6666666666666666,0.07751663599037235
0.0,0.03333333333333333,0.8695652173913043,0.375,0.23333333333333334,0.6938775510204067,0.6666666666666666,0.08068455330596064
0.0,0.03333333333333333,0.9130434782608695,0.375,0.23333333333333334,0.6734693877551017,0.6666666666666666,0.08622398414271555
0.0,0.03333333333333333,0.9565217391304348,0.35714285714285715,0.21666666666666665,0.6938775510204067,0.6666666666666666,0.09176341497947046
0.0,0.03333333333333333,1.0,0.35714285714285715,0.21666666666666665,0.6734693877551017,0.6666666666666666,0.09730284581622539
0.0,0.06666666666666668,0.0,0.375,0.21666666666666665,0.6734693877551017,0.6666666666666666,0.10284227665298032
0.0,0.06666666666666668,0.043478260869565216,0.35714285714285715,0.21666666666666665,0.6530612244897966,0.6666666666666666,0.10838170748973523
0.0,0.06666666666666668,0.08695652173913043,0.35714285714285715,0.19999999999999998,0.6530612244897966,0.6666666666666666,0.11549624805323515
0.0,0.06666666666666668,0.13043478260869565,0.35714285714285715,0.19999999999999998,0.6326530612244881,0.6666666666666666,0.12103567888999009
0.0,0.06666666666666668,0.17391304347826086,0.35714285714285715,0.19999999999999998,0.612244897959183,0.6666666666666666,0.12815021945349
0.0,0.06666666666666668,0.21739130434782608,0.3392857142857143,0.18333333333333332,0.612244897959183,0.6666666666666666,0.13526476001698992
0.0,0.06666666666666668,0.2608695652173913,0.32142857142857145,0.18333333333333332,0.612244897959183,0.6666666666666666,0.1423793005804899
0.0,0.06666666666666668,0.30434782608695654,0.32142857142857145,0.16666666666666666,0.612244897959183,0.6666666666666666,0.1494938411439898
0.0,0.06666666666666668,0.34782608695652173,0.32142857142857145,0.16666666666666666,0.612244897959183,0.6666666666666666,0.158201189296333
0.0,0.06666666666666668,0.3913043478260869,0.3035714285714286,0.16666666666666666,0.591836734693878,0.6666666666666666,0.16531572985983292
