month,day,hour,DEWP,TEMP,PRES,cbwd,Iws
0.0,0.0,0.0,0.2909090909090909,0.16363636363636364,0.775510204081634,0.0,0.0009688002289891453
0.0,0.0,0.043478260869565216,0.2727272727272727,0.12727272727272726,0.795918367346939,0.3333333333333333,0.0029504370610123967
0.0,0.0,0.08695652173913043,0.2727272727272727,0.14545454545454545,0.816326530612244,0.3333333333333333,0.006891692538036419
0.0,0.0,0.13043478260869565,0.2727272727272727,0.14545454545454545,0.8367346938775526,0.3333333333333333,0.013783385076072836
0.0,0.0,0.17391304347826086,0.2727272727272727,0.23636363636363636,0.8367346938775526,0.0,0.009842129599048814
0.0,0.0,0.21739130434782608,0.2545454545454545,0.23636363636363636,0.8571428571428577,0.0,0.022634696259110028
0.0,0.0,0.2608695652173913,0.2545454545454545,0.23636363636363636,0.8571428571428577,0.0,0.03148600744214721
0.0,0.0,0.30434782608695654,0.23636363636363633,0.21818181818181817,0.8775510204081627,0.0,0.03837769998018363
0.0,0.0,0.34782608695652173,0.23636363636363633,0.23636363636363636,0.8775510204081627,0.0,0.04722901116322082
0.0,0.0,0.3913043478260869,0.21818181818181814,0.2545454545454545,0.8979591836734713,0.0,0.06002157782328203
0.0,0.0,0.43478260869565216,0.21818181818181814,0.2727272727272727,0.8979591836734713,0.0,0.07281414448334324
0.0,0.0,0.4782608695652174,0.21818181818181814,0.3090909090909091,0.8775510204081627,0.0,0.08364709249840367
0.0,0.0,0.5217391304347826,0.18181818181818177,0.3090909090909091,0.8571428571428577,0.0,0.09249840368144087
0.0,0.0,0.5652173913043478,0.18181818181818177,0.32727272727272727,0.8367346938775526,0.0,0.0993900962194773
0.0,0.0,0.6086956521739131,0.18181818181818177,0.34545454545454546,0.8367346938775526,0.0,0.10333135169650132
0.0,0.0,0.6521739130434783,0.18181818181818177,0.34545454545454546,0.8367346938775526,0.3333333333333333,0.0029504370610123967
0.0,0.0,0.6956521739130435,0.21818181818181814,0.3090909090909091,0.816326530612244,1.0,0.0009688002289891453
0.0,0.0,0.7391304347826086,0.18181818181818177,0.3090909090909091,0.816326530612244,1.0,0.0029284188739899164
0.0,0.0,0.7826086956521738,0.23636363636363633,0.2727272727272727,0.816326530612244,1.0,0.003919237290001542
0.0,0.0,0.8260869565217391,0.2545454545454545,0.23636363636363636,0.816326530612244,1.0,0.004910055706013167
0.0,0.0,0.8695652173913043,0.23636363636363633,0.21818181818181817,0.816326530612244,0.6666666666666666,0.0009688002289891453
0.0,0.0,0.9130434782608695,0.23636363636363633,0.2,0.816326530612244,1.0,0.0009688002289891453
0.0,0.0,0.9565217391304348,0.2727272727272727,0.23636363636363636,0.816326530612244,0.6666666666666666,0.005900874122024793
0.0,0.0,1.0,0.3090909090909091,0.2545454545454545,0.795918367346939,0.6666666666666666,0.014752185305061984
0.0,0.03333333333333333,0.0,0.3272727272727272,0.2545454545454545,0.775510204081634,0.6666666666666666,0.0216438778430984
0.0,0.03333333333333333,0.043478260869565216,0.3272727272727272,0.23636363636363636,0.775510204081634,0.6666666666666666,0.02558513332012242
0.0,0.03333333333333333,0.08695652173913043,0.3454545454545454,0.23636363636363636,0.775510204081634,0.6666666666666666,0.029526388797146443
0.0,0.03333333333333333,0.13043478260869565,0.3272727272727272,0.23636363636363636,0.7551020408163289,0.6666666666666666,0.03346764427417047
0.0,0.03333333333333333,0.17391304347826086,0.3454545454545454,0.23636363636363636,0.7551020408163289,0.6666666666666666,0.03740889975119449
0.0,0.03333333333333333,0.21739130434782608,0.3454545454545454,0.23636363636363636,0.7346938775510203,0.6666666666666666,0.0443005922892309
0.0,0.03333333333333333,0.2608695652173913,0.3454545454545454,0.21818181818181817,0.7346938775510203,0.6666666666666666,0.048241847766254925
0.0,0.03333333333333333,0.30434782608695654,0.3272727272727272,0.16363636363636364,0.7551020408163289,1.0,0.0
0.0,0.03333333333333333,0.34782608695652173,0.3090909090909091,0.16363636363636364,0.7551020408163289,1.0,0.0019596186450007705
0.0,0.03333333333333333,0.3913043478260869,0.3454545454545454,0.18181818181818182,0.7551020408163289,0.6666666666666666,0.0009688002289891453
0.0,0.03333333333333333,0.43478260869565216,0.3636363636363636,0.2545454545454545,0.7551020408163289,1.0,0.0009688002289891453
0.0,0.03333333333333333,0.4782608695652174,0.3636363636363636,0.2909090909090909,0.7346938775510203,1.0,0.0029284188739899164
0.0,0.03333333333333333,0.5217391304347826,0.3636363636363636,0.3090909090909091,0.7142857142857153,0.6666666666666666,0.0029504370610123967
0.0,0.03333333333333333,0.5652173913043478,0.19999999999999996,0.32727272727272727,0.6938775510204103,0.3333333333333333,0.018693440782086002
0.0,0.03333333333333333,0.6086956521739131,0.19999999999999996,0.34545454545454546,0.6938775510204103,0.3333333333333333,0.03837769998018363
0.0,0.03333333333333333,0.6521739130434783,0.16363636363636358,0.34545454545454546,0.6938775510204103,0.3333333333333333,0.0629940330713169
0.0,0.03333333333333333,0.6956521739130435,0.16363636363636358,0.32727272727272727,0.7142857142857153,0.3333333333333333,0.08761036616245019
0.0,0.03333333333333333,0.7391304347826086,0.19999999999999996,0.3090909090909091,0.7346938775510203,0.3333333333333333,0.11418631789858423
0.0,0.03333333333333333,0.7826086956521738,0.19999999999999996,0.2909090909090909,0.7551020408163289,0.3333333333333333,0.13583019574168265
0.0,0.03333333333333333,0.8260869565217391,0.18181818181818177,0.2727272727272727,0.775510204081634,0.3333333333333333,0.16240614747781668
0.0,0.03333333333333333,0.8695652173913043,0.18181818181818177,0.2545454545454545,0.795918367346939,0.3333333333333333,0.18702248056894996
0.0,0.03333333333333333,0.9130434782608695,0.18181818181818177,0.2545454545454545,0.795918367346939,0.3333333333333333,0.20866635841204836
