month,day,hour,DEWP,TEMP,PRES,cbwd,Iws
0.0,0.0,0.0,0.3076923076923077,0.36363636363636365,0.45652173913043725,0.3333333333333333,0.32452975744787055
0.0,0.0,0.043478260869565216,0.3076923076923077,0.36363636363636365,0.43478260869565233,0.3333333333333333,0.3336509881333243
0.0,0.0,0.08695652173913043,0.3076923076923077,0.34545454545454546,0.43478260869565233,0.3333333333333333,0.34277221881877795
0.0,0.0,0.13043478260869565,0.3076923076923077,0.34545454545454546,0.43478260869565233,0.3333333333333333,0.3468336623329476
0.0,0.0,0.17391304347826086,0.3384615384615385,0.2909090909090909,0.41304347826087096,1.0,0.000998343657114333
0.0,0.0,0.21739130434782608,0.3384615384615385,0.3090909090909091,0.41304347826087096,0.3333333333333333,0.008100197399768564
0.0,0.0,0.2608695652173913,0.3230769230769231,0.34545454545454546,0.41304347826087096,0.3333333333333333,0.01926349465659247
0.0,0.0,0.30434782608695654,0.3230769230769231,0.34545454545454546,0.43478260869565233,0.3333333333333333,0.03548657908470038
0.0,0.0,0.34782608695652173,0.3384615384615385,0.34545454545454546,0.43478260869565233,0.3333333333333333,0.04866925328432373
0.0,0.0,0.3913043478260869,0.3384615384615385,0.36363636363636365,0.45652173913043725,0.3333333333333333,0.05983255054114764
0.0,0.0,0.43478260869565216,0.3384615384615385,0.38181818181818183,0.4782608695652186,0.3333333333333333,0.07099584779797154
0.0,0.0,0.4782608695652174,0.3384615384615385,0.4,0.4782608695652186,0.3333333333333333,0.08926099879744967
0.0,0.0,0.5217391304347826,0.35384615384615387,0.4181818181818182,0.4782608695652186,0.3333333333333333,0.10954552673972724
0.0,0.0,0.5652173913043478,0.3384615384615385,0.43636363636363634,0.45652173913043725,0.3333333333333333,0.12576861116783516
0.0,0.0,0.6086956521739131,0.35384615384615387,0.43636363636363634,0.45652173913043725,0.3333333333333333,0.1440337621673133
0.0,0.0,0.6521739130434783,0.35384615384615387,0.43636363636363634,0.45652173913043725,0.3333333333333333,0.16025684659542122
0.0,0.0,0.6956521739130435,0.35384615384615387,0.43636363636363634,0.45652173913043725,0.3333333333333333,0.17343952079504457
0.0,0.0,0.7391304347826086,0.36923076923076925,0.4181818181818182,0.4782608695652186,0.3333333333333333,0.18460281805186848
0.0,0.0,0.7826086956521738,0.36923076923076925,0.4,0.4782608695652186,0.3333333333333333,0.1917046717945227
0.0,0.0,0.8260869565217391,0.36923076923076925,0.4,0.5,0.6666666666666666,0.0030404102284845593
0.0,0.0,0.8695652173913043,0.4,0.2909090909090909,0.5217391304347849,0.6666666666666666,0.005059787171284006
0.0,0.0,0.9130434782608695,0.4,0.23636363636363636,0.5217391304347849,0.0,0.0030404102284845593
0.0,0.0,0.9565217391304348,0.4307692307692308,0.21818181818181817,0.5434782608695663,0.6666666666666666,0.000998343657114333
0.0,0.0,1.0,0.4307692307692308,0.23636363636363636,0.5652173913043477,0.3333333333333333,0.0030404102284845593
0.0,0.03333333333333333,0.0,0.4153846153846154,0.2,0.5652173913043477,0.0,0.000998343657114333
0.0,0.03333333333333333,0.043478260869565216,0.4307692307692308,0.16363636363636364,0.5652173913043477,1.0,0.000998343657114333
0.0,0.03333333333333333,0.08695652173913043,0.4307692307692308,0.16363636363636364,0.5652173913043477,1.0,0.0020193769427994464
0.0,0.03333333333333333,0.13043478260869565,0.4307692307692308,0.16363636363636364,0.5652173913043477,0.3333333333333333,0.000998343657114333
0.0,0.03333333333333333,0.17391304347826086,0.4307692307692308,0.14545454545454545,0.5869565217391326,1.0,0.000998343657114333
