month,day,hour,DEWP,TEMP,PRES,cbwd,Iws
0.0,0.0,0.0,0.38983050847457623,0.21818181818181817,0.49090909090909207,0.3333333333333333,0.010940338415692035
0.0,0.0,0.043478260869565216,0.37288135593220334,0.18181818181818182,0.47272727272727266,0.3333333333333333,0.019145592227461063
0.0,0.0,0.08695652173913043,0.37288135593220334,0.18181818181818182,0.47272727272727266,0.3333333333333333,0.02279917539240299
0.0,0.0,0.13043478260869565,0.32203389830508466,0.12727272727272726,0.49090909090909207,0.3333333333333333,0.02918784316126793
0.0,0.0,0.17391304347826086,0.30508474576271183,0.12727272727272726,0.49090909090909207,1.0,0.0
0.0,0.0,0.21739130434782608,0.30508474576271183,0.09090909090909091,0.5090909090909115,0.3333333333333333,0.005470169207846019
0.0,0.0,0.2608695652173913,0.30508474576271183,0.1090909090909091,0.5272727272727273,1.0,0.0008980874818851673
0.0,0.0,0.30434782608695654,0.28813559322033894,0.2,0.5272727272727273,0.3333333333333333,0.009123752372787949
0.0,0.0,0.34782608695652173,0.25423728813559315,0.2,0.5454545454545467,0.3333333333333333,0.017329006184556975
0.0,0.0,0.3913043478260869,0.23728813559322032,0.21818181818181817,0.5636363636363662,0.3333333333333333,0.027371257118363843
0.0,0.0,0.43478260869565216,0.18644067796610164,0.2545454545454545,0.581818181818182,0.3333333333333333,0.04196517869899782
0.0,0.0,0.4782608695652174,0.18644067796610164,0.2545454545454545,0.6000000000000014,0.3333333333333333,0.06021268344457371
0.0,0.0,0.5217391304347826,0.16949152542372875,0.2545454545454545,0.581818181818182,0.3333333333333333,0.07664360214724553
0.0,0.0,0.5652173913043478,0.16949152542372875,0.23636363636363636,0.581818181818182,0.3333333333333333,0.09307452084991732
0.0,0.0,0.6086956521739131,0.16949152542372875,0.23636363636363636,0.6000000000000014,0.3333333333333333,0.10950543955258915
0.0,0.0,0.6521739130434783,0.13559322033898302,0.21818181818181817,0.6181818181818208,0.3333333333333333,0.12775294429816503
0.0,0.0,0.6956521739130435,0.13559322033898302,0.2,0.6363636363636367,0.3333333333333333,0.14418386300083685
0.0,0.0,0.7391304347826086,0.13559322033898302,0.18181818181818182,0.6545454545454561,0.3333333333333333,0.16061478170350865
0.0,0.0,0.7826086956521738,0.10169491525423724,0.16363636363636364,0.6727272727272755,0.3333333333333333,0.17704570040618045
0.0,0.0,0.8260869565217391,0.11864406779661013,0.14545454545454545,0.6909090909090914,0.3333333333333333,0.19529320515175635
0.0,0.0,0.8695652173913043,0.11864406779661013,0.12727272727272726,0.7090909090909108,0.3333333333333333,0.20988712673239032
0.0,0.0,0.9130434782608695,0.10169491525423724,0.12727272727272726,0.7272727272727302,0.3333333333333333,0.22631804543506215
0.0,0.0,0.9565217391304348,0.10169491525423724,0.1090909090909091,0.745454545454546,0.3333333333333333,0.24091196701569612
0.0,0.0,1.0,0.08474576271186435,0.1090909090909091,0.7636363636363654,0.3333333333333333,0.2573428857183679
0.0,0.03333333333333333,0.0,0.08474576271186435,0.09090909090909091,0.7636363636363654,0.3333333333333333,0.2737738044210397
0.0,0.03333333333333333,0.043478260869565216,0.08474576271186435,0.09090909090909091,0.7636363636363654,0.3333333333333333,0.28836772600167365
0.0,0.03333333333333333,0.08695652173913043,0.08474576271186435,0.09090909090909091,0.7818181818181849,0.3333333333333333,0.30296164758230765
0.0,0.03333333333333333,0.13043478260869565,0.08474576271186435,0.09090909090909091,0.8000000000000007,0.3333333333333333,0.3175555691629416
0.0,0.03333333333333333,0.17391304347826086,0.08474576271186435,0.09090909090909091,0.8000000000000007,0.3333333333333333,0.3321494907435756
0.0,0.03333333333333333,0.21739130434782608,0.08474576271186435,0.07272727272727272,0.8181818181818201,0.3333333333333333,0.34400832772028656
0.0,0.03333333333333333,0.2608695652173913,0.08474576271186435,0.07272727272727272,0.8181818181818201,0.3333333333333333,0.3604392464229583
0.0,0.03333333333333333,0.30434782608695654,0.08474576271186435,0.07272727272727272,0.8181818181818201,0.3333333333333333,0.37687016512563015
0.0,0.03333333333333333,0.34782608695652173,0.10169491525423724,0.09090909090909091,0.8363636363636395,0.3333333333333333,0.39511766987120606
0.0,0.03333333333333333,0.3913043478260869,0.10169491525423724,0.1090909090909091,0.8727272727272748,0.3333333333333333,0.4115485885738779
0.0,0.03333333333333333,0.43478260869565216,0.08474576271186435,0.12727272727272726,0.8909090909090907,0.3333333333333333,0.4343681750454146
0.0,0.03333333333333333,0.4782608695652174,0.08474576271186435,0.14545454545454545,0.9090909090909101,0.3333333333333333,0.45443226583389457
0.0,0.03333333333333333,0.5217391304347826,0.06779661016949146,0.14545454545454545,0.9090909090909101,0.3333333333333333,0.4772518523054314
0.0,0.03333333333333333,0.5652173913043478,0.08474576271186435,0.16363636363636364,0.8909090909090907,0.3333333333333333,0.5000714387769681
